distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
5257,10365.0196,1.52705323108016,-0.800634899561342,-1.0001363067759845,28837.7214,29733.026869999998,RE-4,3926,IT-4,55868,37636.252,13717,13980,1208,98.29207040548894
5748,14146.8549,0.889369028073588,-0.890134726590627,-0.6136477795424647,42506.8122,40153.75671,RE-3,2866,IT-6,26373,17781.515,20121,7815,1202,-19.5136271911858
5409,14017.8234,-0.2426547232232262,-1.0643174791092462,-0.42776598318538017,48592.0134,16134.495340000001,RE-8,581,IT-10,42577,26824.415,32293,13848,1360,10.190773430999755
4413,16761.519,-0.4779652811826533,0.5135434197831358,-0.7398378088081448,25970.856,32261.194760000002,RE-F,777,IT-6,34814,22822.679,32415,7133,1625,-2.481360181580138
2773,2893.7404,0.6918805248286698,0.6397626705582311,-0.9596939716927982,45072.8088,24520.856659999998,RE-1,1159,IT-4,56086,16977.255,5290,14941,1282,-39.80829336739044
3284,1484.3044,-0.3875649757074901,-0.5855129825100192,-1.335219772325889,21268.6432,37454.38556,RE-2,2400,IT-B,39223,24558.884,12989,12723,1447,-20.056241393241336
5426,17861.5505,-0.6917165009687247,-0.4522641039333052,0.5818558473544129,45914.8938,31704.16552,RE-8,845,IT-12,51788,31314.38,31597,9170,1389,49.93980642133865
5592,11612.8037,-0.30802371603164114,1.2836272862468583,0.11678752096252604,41539.3333,22424.7165,RE-1,3728,IT-11,59029,34390.022000000004,7408,10839,1203,3.417054721359207
5106,12476.1258,1.7510651661708496,-1.2206267295406747,-1.045636614660913,38758.4336,34977.85546,RE-3,4078,IT-11,13574,35740.885,10293,27251,1726,53.51217366629598
3800,16863.5663,0.0016221804198627292,0.24360513868895653,-2.106293109799833,27184.8482,28029.85789,RE-1,2786,IT-9,52916,26209.163500000002,15124,16946,1670,49.61666303091111
4420,5931.4786,1.1003945189744577,-0.01958495295922925,-2.123118777117449,22243.6004,22390.928069999998,RE-5,3347,IT-B,72961,36542.239,2549,15639,1432,28.766293261729174
8148,18034.0324,-1.215507278732268,0.02318768804106139,-0.8327512829249938,27041.6435,19384.604069999998,RE-6,3181,IT-12,42242,26209.163500000002,30844,15500,1097,10.03735472958966
5712,2345.7777,-1.3755116461325672,0.09551355657218111,-0.7402290843924204,41500.572,36352.84876,RE-7,1933,IT-2,70544,14095.643,7038,9166,1513,-23.862834990661774
8495,17297.1522,0.09318562962717619,-1.067517360055373,-0.4289875436687256,49600.6828,42521.424680000004,RE-11,3675,IT-E,52312,13502.528999999999,5414,12064,2172,54.6338398947669
6012,3555.9406,-0.35671003475275787,-1.3373871680754592,-0.920570771632064,42854.1032,9497.713759999999,RE-A,2826,IT-1,44946,16876.488999999998,15085,8829,1311,-58.655833945892994
3714,1134.1869,1.1633174686401386,1.3670130110413372,0.7281956238292392,30440.2035,41767.533789999994,RE-8,729,IT-10,64450,40457.331,34095,6772,1298,21.32489617663449
2429,9512.426,1.7750760876961988,0.9283233516079584,-0.3100429386836748,43635.1998,15578.4013,RE-D,2138,IT-6,31126,23201.502,26543,19504,910,-34.580610771199105
3944,8157.0805,1.7309998194686482,1.5944337741567123,0.5919434555619836,16031.1077,12409.80773,RE-E,1135,IT-4,20627,28626.217999999997,21219,7457,1414,-37.10211094638721
4908,16980.9237,-0.364461379054364,-1.6726669835291121,-0.8285172096944902,47473.6712,33007.67631,RE-C,1819,IT-9,24596,37101.987,8832,14809,1551,33.36155922176205
4820,1846.4658,1.091136404000878,0.958929038761666,-0.6780768429841556,29015.0715,31077.606310000003,RE-B,2120,IT-12,37313,17340.648999999998,27560,16700,1557,-16.077907376839633
4974,16818.761000000002,-0.9349163411244504,-1.5177201909382898,0.9155190621697318,13183.1695,32434.22378,RE-10,2121,IT-A,56631,33160.482,28947,21898,1252,2.130748612955763
6102,4239.5856,-0.2732224852318526,0.36097399689298015,-0.41375407427005434,22754.5314,28247.669830000003,RE-7,2925,IT-0,39881,17074.942,13141,16507,1311,-19.328190685430773
7394,6130.191,0.5426028047352295,-1.2860103502390074,0.8550495909905024,50669.3873,17065.493159999998,RE-D,2497,IT-4,40894,25413.159,7258,12148,1134,-49.87302673893308
3120,1115.7058,-1.7055065326669356,-1.2426517509719432,0.5744907362325234,38449.5602,29491.36827,RE-11,1952,IT-E,33719,22889.192000000003,19522,17195,1204,-46.94373340835558
6595,4689.1319,-0.23197154214662535,1.442552580085318,0.2728798321619572,50290.9709,46335.84563,RE-D,1099,IT-D,34542,24014.936,22701,6457,1719,9.59831768587726
6751,10325.9683,1.325728289888862,-1.393578610102427,0.8957357302283447,54511.0806,38312.4258,RE-11,707,IT-E,48323,22978.32,34325,15435,1300,25.782742047267604
5702,4195.2424,0.6740701546642135,1.4532830400657768,-0.2711703447140199,25060.8593,46159.022039999996,RE-9,1462,IT-A,50581,26123.791,11894,12397,1129,-15.259845021217213
4064,6896.2807,0.6074501156221228,0.7668840465269291,-0.20286135739125186,16357.8201,34677.537319999996,RE-F,3606,IT-F,60762,22562.932,29034,12040,1700,16.8234305658588
6020,10253.5147,-1.4135085664759708,0.2537802277103474,2.096742884803665,20431.0781,29073.761410000003,RE-B,2840,IT-7,61664,24387.887000000002,24588,25214,1661,72.75773893985726
6305,7089.932,1.1529031963279348,-0.1974084104492718,0.5998927160225167,25622.0672,44528.14545,RE-8,1889,IT-C,41025,29536.405,25062,16359,1269,8.311983075908806
4530,17587.6363,-1.4222182661016733,0.14758506848136538,-0.6937049849294623,31304.2825,38868.373589999996,RE-E,1565,IT-F,79173,26365.664,24264,15768,1763,67.54951726789236
4224,4104.4414,1.7850207270011118,-0.3958693536228765,0.36729936235979316,46449.657,31246.21426,RE-4,2435,IT-3,65033,11130.403,12022,17237,1079,-14.016697368133759
4046,4739.4559,1.3090444682156108,-0.5068961621727762,-1.1924774430838248,27355.4001,38885.761060000004,RE-C,1383,IT-C,31871,28698.792999999998,21509,22127,1399,11.707841445826896
5378,15127.51,0.6949869681783465,-1.5831080813069285,0.4782965896346757,42050.6598,32669.0504,RE-11,2190,IT-11,54796,26209.163500000002,25891,19110,1686,55.70161026504696
6205,3966.886,0.3388110169759538,-0.6879679957718782,-0.6456538226984718,19526.4049,27657.555760000003,RE-C,2010,IT-11,62013,21273.203999999998,28365,12293,1390,25.541844538311786
5674,7994.8613,-1.005770438891129,-1.5549318998968398,1.5694044327955807,35902.7262,19924.1655,RE-0,2008,IT-5,67354,28354.061,29870,16905,1482,4.73991029871748
6555,10407.016,0.5464543743529301,-0.5351645120315703,-1.0778044862195317,34821.9176,26145.677000000003,RE-2,2782,IT-4,35628,36794.205,11045,11768,1300,-4.040280653622813
7496,10902.2485,1.2239545150529623,1.3236195651609366,0.1292362102911154,26581.9568,37755.34544,RE-A,1357,IT-C,42277,36534.38,33779,22014,1533,47.077437485910174
5173,2501.6774,0.6406140995850071,0.19310155163532677,-0.02998705868266383,54666.265,30120.8971,RE-4,2185,IT-12,27839,17063.727,26352,9073,1398,353.53355579242674
4449,3385.2293,1.6811509235451547,0.189509712076061,1.4497425399801476,19043.9213,15784.912380000002,RE-A,445,IT-9,40414,13554.692,1998,22209,1335,-45.139269108345225
4470,7822.6796,0.15912999879016032,0.974363333193575,-0.39916372836080755,34356.0411,46238.99351,RE-1,2860,IT-2,73491,26209.163500000002,16750,13206,1239,-1.7972516630178883
6253,12525.9508,1.2485511751014013,0.049550896614074705,-1.0533554425002303,40349.4626,15437.90786,RE-E,3912,IT-8,66205,26209.163500000002,4121,17404,1161,-4.299560309674764
6447,16593.5415,1.2292021254035128,-0.2710308094262602,0.2221140483500004,39438.7363,26010.11262,RE-4,641,IT-5,44721,29222.155,10023,18440,1857,32.17983994396498
6761,17520.3808,0.08053956895387124,1.6597906131105291,-1.1371062115290276,50916.3591,33045.098289999994,RE-4,2016,IT-1,50616,30837.652000000002,25150,19273,1257,40.53385834022003
3795,16176.5459,-1.3227902796210502,1.3086592415609524,0.8654568581631619,36164.7991,20557.943059999998,RE-D,2149,IT-B,47132,31491.102000000003,18835,9464,862,-26.19471618092441
4483,14351.1515,-1.2938415983735185,-0.8424080213956533,0.10377471155449045,25673.7071,36993.25472,RE-9,2560,IT-9,48160,20907.603,3799,18262,1271,-12.884350904377813
5866,14219.5734,-1.5349675796234725,-1.7275078997597184,0.3518152868700422,39297.2141,9980.21954,RE-C,4054,IT-D,61819,33101.795,18918,13358,1255,2.616518972616944
6668,6747.6704,-1.212481585243961,-0.6452245048443526,-0.06537746980038596,59754.8165,15687.50785,RE-6,756,IT-10,37867,10387.91,6735,12702,852,-74.07000288757969
5314,15251.9298,-0.9275127815424353,-0.6662831389450729,-1.2458537924693636,34842.9852,38810.42594,RE-A,1404,IT-7,55734,29595.277000000002,25564,9992,916,-1.4423180201681896
7793,12258.4483,0.7654596017566752,1.310350038487604,-1.3567617613535587,38796.4247,20473.99244,RE-7,1222,IT-E,25102,25930.251,3246,18651,1287,-9.219583343906287
2490,3058.6006,-0.07341421445717232,-1.7466602150324089,-0.025532134828544637,55666.3799,36986.59216,RE-B,1194,IT-9,49767,33547.427,26047,16767,1138,7.1390918784784985
4976,2308.8532,-0.8962627417547152,0.0564433087859559,-2.3782760446589144,29339.9162,18046.47205,RE-10,2627,IT-1,23578,20615.528000000002,8898,15259,1840,-24.475878527358716
5251,17222.0172,1.2971695699692714,-1.048909289263083,1.5211721579912219,19335.3923,3240.3068,RE-10,2147,IT-7,57408,34094.083,22885,17511,1593,22.74265907302612
3392,15155.8758,-0.9413435455531883,-1.6765459303454402,-0.5742090225089258,21864.9016,52849.669969999995,RE-11,1496,IT-5,55123,15945.981000000002,9679,16792,1174,-5.306727733190857
4375,13928.1108,-0.6373056280732076,-1.0641683072510222,-0.14602428049623303,41024.5534,18811.78783,RE-5,4424,IT-0,47046,37232.084,34525,8561,1433,6.132013473971119
4703,5785.5602,-0.96355916892591,0.3414867172036256,0.687704369283389,29477.0048,23491.18778,RE-6,3597,IT-D,67223,26209.163500000002,31350,22106,668,-5.7117686167521615
5535,6343.0109,-1.3233669254219658,0.18693551604454747,-0.6341411807692192,49485.9484,40762.86625,RE-A,3831,IT-4,60754,29850.741,7527,8907,1449,4.175678517039044
3288,6512.8899,0.435738641245403,0.6219801311625484,1.4087637892888367,52674.2156,37367.45988,RE-9,3633,IT-2,20499,28218.942000000003,15669,13267,1195,-28.89889933097843
4516,11207.1715,0.9978055465304927,1.4794844583645061,2.008003283975875,42494.2476,27937.93188,RE-8,2082,IT-A,45033,32093.895,32099,14329,1055,-12.931682044540052
4237,2697.9333,-1.5070075832185215,0.22393115492557225,-0.9568999701517813,25125.1431,33994.92601,RE-1,661,IT-D,29091,45451.0,1221,13877,1413,-11.839100031697118
4166,13180.0854,-0.357028032272965,0.4609250037027704,-1.2976275687796943,48123.0344,25735.92342,RE-6,3093,IT-5,34226,20118.397,21980,16028,1312,-17.068946662228953
5949,17350.7274,1.5084827240297287,1.5545018009527867,-0.37973732583002323,30239.7846,27946.011489999997,RE-B,3462,IT-E,61249,30238.386000000002,9997,13630,1566,50.543236356835784
6562,18623.8007,-0.21315444050310417,1.0676253910092557,0.5269973568233683,41462.1995,33625.45023,RE-3,1283,IT-F,39693,23732.405,10888,17876,1619,32.42000764213438
7613,2030.6328,0.397378712510526,0.3942871150969045,-0.2330287706348519,46141.4616,24815.08325,RE-C,3113,IT-D,51651,31053.09,30352,20201,1096,-4.524820538423954
6264,3386.3363,1.201653612001744,-1.4108420474161218,-1.7704388061921572,47086.2175,45257.6622,RE-F,4676,IT-C,26970,21757.47,10653,12310,898,-29.438155989842944
5375,9382.827,-1.2007783737650055,1.460785234861666,2.1812995591172366,35483.7508,37066.19382,RE-C,3744,IT-D,70197,22576.714,26047,23371,1675,37.23506064359889
4943,5509.7382,-0.33805620908843387,0.4169115705999583,-0.09604477329503792,39042.9816,12450.107979999999,RE-A,4095,IT-10,14907,25174.575,799,9124,1398,-47.89321369797704
7945,11924.6258,0.7705321197050163,1.5456357047473828,-0.36288400211130817,27907.6072,23884.70319,RE-6,1855,IT-7,54481,34373.748,15962,11508,1254,7.493097397285918
5310,14567.9007,-0.4253122525269106,-1.0189567447756442,-0.7747481105711989,38524.8284,6998.330620000001,RE-9,4792,IT-10,55842,39851.154,15137,13336,1730,40.67190401936824
4324,13158.4201,0.2763004485294654,-1.7221475431821167,0.7165711785751462,52449.8607,36499.750889999996,RE-3,461,IT-B,51757,26209.163500000002,20632,16582,1049,-4.028331096373906
5826,15230.2939,0.6645983409474837,-1.6607187749978471,-0.682375522593127,39790.3735,30499.177630000002,RE-F,2843,IT-D,54931,22932.056,27133,19835,1506,58.40067334265538
3994,2098.1881,0.0012810237758213697,-1.4359000537651407,1.7404334438660054,37566.1951,28332.779939999997,RE-3,2385,IT-7,45836,20758.554,31772,20707,997,-38.98803812789311
5121,4563.0607,1.5385936451442441,-0.7044470770880518,0.5163447953191682,38849.2851,33073.04256,RE-6,1407,IT-9,40097,29897.597,15127,18867,1155,-9.804624693930633
4734,6963.5001,-0.7746982507703271,-1.1089816255136578,1.594050131793387,48604.0715,47373.31577,RE-10,3705,IT-2,65299,22804.537999999997,11505,13153,1149,-16.27829127093526
3596,8976.9123,0.5285474326515708,-0.47590949950659245,0.9955893907273557,37405.0818,50979.48853,RE-5,3604,IT-A,42126,30710.459,34406,13465,1525,32.242578206434736
8636,13887.3533,1.664084025252658,-0.9895077058375031,0.33431460147065567,46935.4056,25921.1343,RE-10,4745,IT-2,37672,21525.475,18985,14544,1274,-18.947214601383067
4528,17528.2463,-1.340375843992096,1.2260399113579465,1.3767786887262474,42909.8789,29459.9457,RE-B,1556,IT-5,42663,23192.065,20601,12824,1217,-50.32306292023274
6440,18503.9164,0.3447718318207103,-0.23869840195799008,0.2991112235753197,33296.1689,24988.80932,RE-1,4267,IT-3,79738,19094.089,21020,15736,1490,26.52172903110208
6885,15844.4714,-1.2713663647493036,-0.45098319247692303,0.16207855513565533,46691.6664,30624.93465,RE-0,4209,IT-2,67102,25633.64,29688,24452,909,53.019982153045035
6074,7180.2403,-0.9046060499507483,-1.2269526707623237,-1.4548933061467673,21167.7042,21355.59003,RE-5,825,IT-6,26118,15789.966999999999,394,17217,1566,-31.95064796191319
3134,8884.882,-0.9282528913587832,0.2524890057055504,-0.5154047038223407,23622.7133,38582.362839999994,RE-1,2113,IT-6,47787,27001.79,24392,12507,828,-33.35433263674145
4255,4975.5265,-0.2032206685627783,1.7021187247141922,-0.48687959369249306,30405.2931,40938.731680000004,RE-4,2758,IT-1,48236,26958.607000000004,27747,19054,1863,27.40906366513228
6123,10676.4157,-0.25373732554516665,-0.8266181045980723,-1.446282206857015,34083.4017,21333.01251,RE-3,4487,IT-4,35631,31722.29,4733,17602,1314,-10.233394956692727
6524,8894.3387,0.8240320417763507,1.3791280954474439,-1.4752770672086741,20238.4162,24651.2585,RE-9,2847,IT-6,41687,25980.984,12660,21761,1649,23.6774303018698
5375,17472.7068,-1.3880261330903816,-0.465008779009073,0.3937153914961423,39371.7598,37167.486489999996,RE-B,937,IT-3,26889,31296.262000000002,12054,16124,1471,5.513355251528732
4385,15811.1805,-0.7111826399428047,0.9709897495066401,-1.1611910992810073,49752.5769,36556.82018,RE-6,4623,IT-E,34851,28180.474,12776,12822,1394,24.51495523204317
5869,10633.9398,-1.2172157525653906,-1.1075936786338405,0.5863082395101693,32413.0715,26066.133680000003,RE-D,1826,IT-7,35434,25188.012000000002,31010,10128,819,-41.79139886594423
5265,7395.2613,-0.3378170318388697,-0.23286904153107385,-0.24067829723734627,51506.2959,22174.906000000003,RE-E,738,IT-13,51761,16451.499,17243,23678,1452,3.798256501022669
6153,13045.1146,0.04067740097819214,0.44097251766587675,0.6995540555747135,36298.545,28244.221489999996,RE-8,4344,IT-6,68441,24377.849,27812,14201,1314,12.465594417632644
5755,2434.9915,1.1595574799323831,0.996553254877458,0.19348750203987283,25580.632999999998,24864.889519999997,RE-D,3498,IT-7,48778,23955.916,19688,16337,1296,-13.93874484154441
2630,15980.3813,-1.0878900328681786,-0.1516456873761583,0.9350048875067026,46522.0386,27558.488269999998,RE-3,4522,IT-D,57248,31572.987999999998,13937,17371,1345,9.35726885294878
6505,14137.561000000002,0.9753155419740014,0.11691525968964069,2.447090897150811,62082.2928,37459.6194,RE-3,4839,IT-2,24372,26567.127,25342,13438,1590,14.847992524634158
6608,6865.3951,-1.0526809781050883,1.713478021622109,1.5500964993270978,45233.4228,31185.915680000002,RE-F,3984,IT-F,21533,26209.163500000002,11419,16381,1454,-6.304617093184137
6856,3994.0294,-1.3325093892333963,-1.5430523452456661,0.9946803267460097,34831.2494,42858.10751,RE-6,1607,IT-B,47942,29438.975,7225,14359,1695,6.519651165067169
7054,1854.1511,1.1832709975369264,0.747912866618689,-1.0635734812436957,11350.7172,31873.25848,RE-1,1250,IT-12,51019,27500.965,31032,8370,1047,-48.70208872579315
5673,15714.1083,-1.257481952305783,0.19861618985595295,0.035562529647276284,35388.0506,32378.68831,RE-E,3673,IT-1,43559,40170.969,33148,17327,1474,32.56494517704185
3534,15616.0839,0.8125139959540802,0.28179650003467455,-2.5263509157995037,34927.6215,11745.635040000001,RE-10,3243,IT-4,54319,31720.496,16214,25134,1187,18.85689716831871
6513,6348.1682,-0.3257734368433992,-0.5823846091845145,-0.17970585931285235,46560.5707,35889.91629,RE-A,2479,IT-5,15719,26605.618,32904,18434,1042,-20.645425981189998
3509,11677.4706,0.5196831163977793,1.457742746688525,-1.2189242051154865,41275.8081,29541.780639999997,RE-7,871,IT-5,47299,30278.064,27136,11966,935,-42.46655592359093
7047,12551.3238,0.6090595540787405,0.7987348662787422,0.8859382498461011,36125.5704,10188.240740000001,RE-F,432,IT-1,43959,24453.272999999997,533,14961,1549,-25.139379896762748
4330,17830.0947,1.352714719403171,-0.8659850757565466,-1.3434910151455774,27634.7869,27012.260810000003,RE-11,1717,IT-B,60479,32701.293999999998,30731,17131,2014,91.03183258829624
4167,14915.1065,-0.9206433320279862,-0.8816141926821269,1.1910054990242358,45429.4875,32432.83919,RE-11,1723,IT-0,72679,34605.428,9981,12369,1761,41.89870566809344
5836,10346.9437,-0.11147048161900729,-0.3879945977032059,-1.4892083463381747,25538.8453,20596.42595,RE-2,3343,IT-B,54709,29786.15,30529,15957,1406,24.16339946771993
5485,1443.9886,0.7355927266582883,-0.970760308476657,2.4744041970406903,20512.6673,34333.37141,RE-2,4125,IT-4,39206,25204.2,4048,11586,1329,-58.5523437913202
5254,6974.0656,-0.653173754205529,0.35973398789924105,1.9403432045925886,23871.6686,32877.57039,RE-A,3291,IT-5,37859,31072.876,15249,18412,1493,-20.563315179016755
3659,4197.6607,0.2101220985346039,1.0533624010192495,0.642403344515772,44735.7057,26225.273540000002,RE-7,3374,IT-7,43802,21347.467,16084,9703,1209,-46.773284753377936
4760,10698.431,-0.5825021920093043,-0.965246257587617,0.6566642251346269,21282.5262,42246.7718,RE-3,4410,IT-1,50059,40789.787000000004,27556,8969,872,-15.525053426872775
4343,13823.8255,0.7168451249828992,0.06765581080112727,1.0810932567200824,52750.8321,38576.68306,RE-0,1159,IT-2,38974,27022.131,21259,21721,1728,35.029003321346444
5841,6487.9956,-0.9115449405206887,0.3584558104138111,1.9714093947900109,32720.1407,42293.47372,RE-8,1221,IT-11,72578,25653.2,9698,18669,1415,15.797839535265364
5821,4212.8341,-0.6269553647482472,0.661193077491613,0.7888163639856324,44340.2703,15297.435619999998,RE-D,545,IT-8,48108,20491.151,26944,12438,1423,-29.848294806296373
