id,y,pred
8138,4,4
8139,3,3
8140,4,4
8141,1,1
8142,3,3
8143,4,4
8144,0,0
8145,2,2
8146,0,0
8147,2,2
8148,3,3
8149,3,3
8150,4,4
8151,2,2
8152,0,0
8153,4,4
8154,4,4
8155,2,2
8156,1,1
8157,3,3
8158,1,1
8159,0,0
8160,4,4
8161,1,1
8162,2,2
8163,0,0
8164,4,4
8165,4,4
8166,4,4
8167,0,0
8168,4,4
8169,4,4
8170,2,2
8171,0,0
8172,4,4
8173,1,1
8174,4,4
8175,1,1
8176,0,0
8177,3,3
8178,3,3
8179,4,4
8180,4,4
8181,1,1
8182,0,0
8183,0,0
8184,4,4
8185,3,3
8186,1,1
8187,2,2
8188,4,4
8189,3,3
8190,2,2
8191,2,2
8192,2,2
8193,1,1
8194,1,1
8195,1,1
8196,3,3
8197,2,2
8198,2,2
8199,3,3
8200,0,0
8201,4,4
8202,4,4
8203,0,0
8204,3,3
8205,0,0
8206,0,0
8207,0,0
8208,3,3
8209,2,2
8210,2,2
8211,0,0
8212,0,0
8213,3,3
8214,2,2
8215,3,3
8216,3,3
8217,1,1
8218,1,1
8219,1,1
8220,1,1
8221,0,0
8222,4,4
8223,4,4
8224,4,4
8225,2,2
8226,2,2
8227,0,0
8228,4,4
8229,1,1
8230,4,4
8231,2,2
8232,3,3
8233,3,3
8234,0,0
8235,0,0
8236,0,0
8237,3,3
8238,3,3
8239,3,3
8240,0,0
8241,0,0
8242,1,1
8243,2,2
8244,2,2
8245,4,4
8246,2,2
8247,0,0
8248,4,4
8249,2,2
8250,4,4
8251,3,3
8252,4,4
8253,4,4
8254,4,4
8255,0,0
8256,2,2
8257,1,1
8258,2,2
8259,4,4
8260,2,2
8261,1,1
8262,3,3
8263,4,4
8264,4,4
8265,3,3
8266,4,4
8267,4,4
8268,3,3
8269,2,2
8270,3,3
8271,0,0
8272,0,0
8273,1,1
8274,4,4
8275,0,0
8276,4,4
8277,2,2
8278,3,3
8279,3,3
8280,4,4
8281,0,0
8282,2,2
8283,0,0
8284,3,3
8285,2,2
8286,0,0
8287,0,0
8288,2,2
8289,0,0
8290,1,1
8291,3,2
8292,4,4
8293,4,4
8294,2,2
8295,1,1
8296,0,0
8297,1,1
8298,1,1
8299,0,0
8300,0,0
8301,0,0
8302,2,2
8303,4,4
8304,1,1
8305,4,4
8306,0,0
8307,1,1
8308,0,0
8309,3,3
8310,1,1
8311,2,2
8312,1,1
8313,1,1
8314,2,2
8315,3,3
8316,3,3
8317,2,2
8318,2,2
8319,0,0
8320,1,1
8321,2,2
8322,1,1
8323,4,4
8324,1,1
8325,0,0
8326,4,4
8327,2,2
8328,3,3
8329,2,2
8330,3,3
8331,1,1
8332,0,0
8333,3,3
8334,0,0
8335,1,1
8336,3,3
8337,2,2
8338,3,3
8339,4,4
8340,3,3
8341,1,1
8342,3,3
8343,2,2
8344,1,1
8345,2,2
8346,4,4
8347,3,3
8348,3,3
8349,4,4
8350,3,3
8351,2,2
8352,1,1
8353,3,3
8354,3,3
8355,3,3
8356,3,3
8357,4,4
8358,0,0
8359,3,3
8360,3,3
8361,3,3
8362,0,0
8363,3,3
8364,4,4
8365,4,4
8366,2,2
8367,1,1
8368,0,0
8369,0,0
8370,2,2
8371,1,1
8372,1,1
8373,1,1
8374,2,2
8375,0,0
8376,2,2
8377,1,1
8378,0,0
8379,2,2
8380,4,4
8381,3,3
8382,2,2
8383,3,3
8384,3,3
8385,3,3
8386,0,0
8387,0,0
8388,1,1
8389,0,0
8390,1,1
8391,4,4
8392,2,2
8393,1,1
8394,4,4
8395,2,2
8396,1,1
8397,2,2
8398,3,3
8399,0,0
8400,2,2
8401,4,4
8402,1,1
8403,1,1
8404,4,4
8405,3,3
8406,1,1
8407,4,4
8408,3,3
8409,3,3
8410,3,3
8411,1,1
8412,0,0
8413,3,3
8414,2,2
8415,4,4
8416,2,2
8417,3,3
8418,2,2
8419,2,2
8420,4,4
8421,3,3
8422,0,0
8423,0,0
8424,3,3
8425,0,0
8426,1,1
8427,2,2
8428,0,0
8429,0,0
8430,3,3
8431,3,3
8432,1,1
8433,1,1
8434,1,1
8435,1,1
8436,2,2
8437,4,4
8438,2,2
8439,0,0
8440,0,0
8441,3,3
8442,0,0
8443,4,4
8444,2,2
8445,3,3
8446,4,4
8447,1,1
8448,2,2
8449,3,3
8450,3,3
8451,3,3
8452,0,0
8453,4,4
8454,1,1
8455,0,0
8456,0,0
8457,2,2
8458,2,2
8459,2,2
8460,0,0
8461,3,3
8462,1,1
8463,0,0
8464,2,2
8465,2,2
8466,4,4
8467,1,1
8468,3,3
8469,2,2
8470,4,4
8471,2,2
8472,2,2
8473,4,4
8474,3,3
8475,3,3
8476,0,0
8477,1,1
8478,4,4
8479,1,1
8480,1,1
8481,4,4
8482,1,1
8483,2,2
8484,4,4
8485,0,0
8486,1,1
8487,3,3
8488,4,4
8489,3,3
8490,2,2
8491,1,1
8492,2,2
8493,1,1
8494,4,4
8495,0,0
8496,0,0
8497,2,2
8498,1,1
8499,3,3
8500,2,2
8501,3,3
8502,0,0
8503,2,2
8504,1,1
8505,3,3
8506,2,2
8507,4,4
8508,3,3
8509,4,4
8510,0,0
8511,2,2
8512,2,2
8513,4,4
8514,0,0
8515,3,3
8516,1,1
8517,1,1
8518,2,2
8519,1,1
8520,2,2
8521,1,1
8522,4,4
8523,2,2
8524,0,0
8525,3,3
8526,2,2
8527,2,2
8528,4,4
8529,0,0
8530,1,1
8531,4,4
8532,3,3
8533,1,1
8534,4,4
8535,4,4
8536,1,1
8537,2,2
8538,2,2
8539,2,2
8540,4,4
8541,3,3
8542,3,3
8543,4,4
8544,1,1
8545,0,0
8546,0,0
8547,4,4
8548,1,1
8549,0,0
8550,4,4
8551,0,0
8552,2,2
8553,4,4
8554,1,1
8555,3,3
8556,0,0
8557,4,4
8558,2,2
8559,1,1
8560,1,1
8561,4,4
8562,4,4
8563,0,0
8564,0,0
8565,0,0
8566,0,0
8567,0,0
8568,1,1
8569,0,0
8570,2,2
8571,3,3
8572,3,3
8573,1,1
8574,0,0
8575,4,4
8576,3,3
8577,4,4
8578,4,4
8579,1,1
8580,2,2
8581,2,2
8582,2,2
8583,4,4
8584,1,1
8585,3,3
8586,1,1
8587,3,3
8588,4,4
8589,1,1
8590,1,1
8591,3,3
8592,4,4
8593,3,3
8594,4,4
8595,0,0
8596,2,2
8597,1,1
8598,3,3
8599,0,0
8600,4,4
8601,3,3
8602,3,3
8603,3,3
8604,4,4
8605,2,2
8606,3,3
8607,4,4
8608,1,1
8609,0,0
8610,2,2
8611,4,4
8612,1,1
8613,0,0
8614,4,4
8615,3,3
8616,2,2
8617,3,3
8618,1,1
8619,1,1
8620,0,0
8621,0,0
8622,1,1
8623,4,4
8624,0,0
8625,4,4
8626,1,1
8627,1,1
8628,2,2
8629,2,2
8630,0,0
8631,3,3
8632,4,4
8633,2,2
8634,0,0
8635,4,4
8636,2,2
8637,0,0
8638,1,1
8639,2,2
8640,1,1
8641,1,1
8642,4,4
8643,0,0
8644,4,4
8645,0,0
8646,4,4
8647,3,3
8648,2,2
8649,4,4
8650,1,1
8651,1,1
8652,4,4
8653,1,1
8654,1,1
8655,4,4
8656,1,1
8657,2,2
8658,3,3
8659,0,0
8660,3,3
8661,3,3
8662,3,3
8663,3,3
8664,0,0
8665,3,3
8666,0,0
8667,1,1
8668,4,4
8669,3,3
8670,0,0
8671,4,4
8672,0,0
8673,3,3
8674,1,1
8675,0,0
8676,4,4
8677,1,1
8678,2,2
8679,4,4
8680,0,0
8681,3,3
8682,3,3
8683,3,3
8684,0,0
8685,3,3
8686,0,0
8687,1,1
8688,2,2
8689,1,1
8690,3,3
8691,3,3
8692,4,4
8693,4,4
8694,4,4
8695,2,2
8696,2,2
8697,2,2
8698,2,2
8699,2,2
8700,4,4
8701,3,3
8702,3,3
8703,1,1
8704,3,2
8705,0,0
8706,4,4
8707,4,4
8708,2,2
8709,3,3
8710,2,2
8711,3,3
8712,3,3
8713,1,1
8714,1,1
8715,0,0
8716,1,1
8717,0,0
8718,2,2
8719,1,1
8720,0,0
8721,2,2
8722,4,4
8723,1,1
8724,0,0
8725,3,3
8726,4,4
8727,4,4
8728,2,2
8729,1,1
8730,3,3
8731,1,1
8732,1,1
8733,1,1
8734,1,1
8735,3,3
8736,0,0
8737,2,2
8738,1,1
8739,2,2
8740,4,4
8741,2,2
8742,1,1
8743,3,3
8744,2,2
8745,3,3
8746,4,4
8747,1,1
8748,4,4
8749,1,1
8750,1,1
8751,4,4
8752,0,0
8753,3,3
8754,0,0
8755,3,3
8756,3,3
8757,0,0
8758,4,4
8759,3,3
8760,4,4
8761,1,1
8762,4,4
8763,3,3
8764,3,3
8765,2,2
8766,4,4
8767,0,0
8768,1,1
8769,4,4
8770,2,2
8771,0,0
8772,2,2
8773,2,2
8774,3,3
8775,2,2
8776,2,2
8777,3,3
8778,4,4
8779,2,2
8780,0,0
8781,4,4
8782,2,2
8783,0,0
8784,4,4
8785,4,4
8786,2,2
8787,3,3
8788,2,2
8789,0,0
8790,4,4
8791,1,1
8792,0,0
8793,0,0
8794,0,0
8795,1,1
8796,4,4
8797,2,2
8798,2,2
8799,0,0
8800,2,2
8801,4,4
8802,2,2
8803,3,3
8804,3,3
8805,1,1
8806,0,0
8807,0,0
8808,3,3
8809,4,4
8810,2,2
8811,0,0
8812,1,1
8813,1,1
8814,3,3
8815,3,3
8816,4,4
8817,2,2
8818,2,2
8819,4,4
8820,4,4
8821,3,3
8822,0,0
8823,1,1
8824,0,0
8825,0,0
8826,4,4
8827,2,2
8828,2,2
8829,4,4
8830,0,0
8831,2,2
8832,0,0
8833,1,1
8834,0,0
8835,4,4
8836,0,0
8837,3,3
8838,3,3
8839,0,0
8840,1,1
8841,2,2
8842,1,1
8843,4,4
8844,4,4
8845,0,0
8846,1,1
8847,1,1
8848,0,0
8849,4,4
8850,0,0
8851,0,0
8852,4,4
8853,0,0
8854,3,3
8855,4,4
8856,0,0
8857,2,2
8858,0,0
8859,3,3
8860,0,0
8861,1,1
8862,3,3
8863,1,1
8864,4,4
8865,4,4
8866,4,4
8867,3,3
8868,3,3
8869,2,2
8870,3,3
8871,2,2
8872,4,4
8873,0,0
8874,3,3
8875,0,0
8876,3,3
8877,2,2
8878,0,0
8879,4,4
8880,1,1
8881,2,2
8882,2,2
8883,2,2
8884,0,0
8885,1,1
8886,3,3
8887,4,4
8888,3,3
8889,4,4
8890,3,3
8891,1,1
8892,1,1
8893,1,1
8894,0,0
8895,4,4
8896,0,0
8897,1,1
8898,2,2
8899,0,0
8900,2,2
8901,0,0
8902,4,4
8903,0,0
8904,4,4
8905,0,0
8906,0,0
8907,4,4
8908,2,2
8909,4,4
8910,2,2
8911,0,0
8912,1,1
8913,2,2
8914,4,4
8915,2,2
8916,0,0
8917,4,4
8918,4,4
8919,2,2
8920,1,1
8921,2,2
8922,1,1
8923,4,4
8924,1,1
8925,2,2
8926,4,4
8927,1,1
8928,3,3
8929,2,2
8930,0,0
8931,1,1
8932,1,1
8933,1,1
8934,4,4
8935,3,3
8936,1,1
8937,4,4
8938,4,4
8939,1,1
8940,3,3
8941,2,2
8942,0,0
8943,3,3
8944,4,4
8945,0,0
8946,2,2
8947,1,1
8948,3,3
8949,0,0
8950,1,1
8951,2,2
8952,1,1
8953,4,4
8954,2,2
8955,0,0
8956,3,3
8957,1,1
8958,3,3
8959,1,1
8960,3,3
8961,2,2
8962,3,3
8963,0,0
8964,2,2
8965,0,0
8966,1,1
8967,3,3
8968,3,3
8969,2,2
8970,1,1
8971,0,0
8972,3,3
8973,1,1
8974,0,0
8975,4,4
8976,1,1
8977,1,1
8978,1,1
8979,0,0
8980,2,2
8981,1,1
8982,3,3
8983,3,3
8984,1,1
8985,4,4
8986,1,1
8987,1,1
8988,2,2
8989,1,1
8990,1,1
8991,4,4
8992,4,4
8993,2,2
8994,2,2
8995,0,0
8996,4,4
8997,3,3
8998,0,0
8999,2,2
9000,1,1
9001,3,3
9002,4,4
9003,1,1
9004,3,3
9005,1,1
9006,1,1
9007,1,1
9008,4,4
9009,2,2
9010,4,4
9011,1,1
9012,3,3
9013,0,0
9014,4,4
9015,3,3
9016,2,2
9017,3,3
9018,0,0
9019,4,4
9020,0,0
9021,2,2
9022,2,2
9023,3,3
9024,1,1
9025,2,2
9026,2,2
9027,0,0
9028,4,4
9029,3,3
9030,4,4
9031,4,4
9032,2,2
9033,2,2
9034,3,3
9035,1,1
9036,2,2
9037,0,0
9038,0,0
9039,3,3
9040,1,1
9041,2,2
9042,2,2
9043,0,0
9044,2,2
9045,0,0
9046,1,1
9047,4,4
9048,3,3
9049,4,4
9050,1,1
9051,3,3
9052,4,4
9053,3,3
9054,4,4
9055,0,0
9056,3,3
9057,0,0
9058,3,3
9059,0,0
9060,0,0
9061,0,0
9062,0,0
9063,0,0
9064,4,4
9065,2,2
9066,3,3
9067,0,0
9068,2,2
9069,4,4
9070,0,0
9071,2,2
9072,0,0
9073,0,0
9074,3,3
9075,0,0
9076,3,3
9077,1,1
9078,1,1
9079,3,3
9080,2,2
9081,2,2
9082,1,1
9083,4,4
9084,2,2
9085,1,1
9086,4,4
9087,0,0
9088,3,3
9089,4,4
9090,2,2
9091,3,3
9092,0,0
9093,2,2
9094,2,2
9095,1,1
9096,0,0
9097,1,1
9098,1,1
9099,0,0
9100,4,4
9101,4,4
9102,4,4
9103,1,1
9104,4,4
9105,2,2
9106,4,4
9107,2,2
9108,2,2
9109,2,2
9110,2,2
9111,2,2
9112,4,4
9113,2,2
9114,1,1
9115,4,4
9116,4,4
9117,4,4
9118,4,4
9119,2,2
9120,3,3
9121,4,4
9122,2,2
9123,2,2
9124,1,1
9125,3,3
9126,1,1
9127,0,0
9128,0,0
9129,3,3
9130,1,1
9131,3,3
9132,4,4
9133,3,3
9134,3,3
9135,2,2
9136,4,4
9137,3,3
9138,3,3
9139,3,3
9140,4,4
9141,4,4
9142,2,2
9143,3,3
9144,4,4
9145,4,4
9146,0,0
9147,0,0
9148,1,1
9149,2,2
9150,1,1
9151,0,0
9152,1,1
9153,4,4
9154,4,4
9155,4,4
9156,0,0
9157,4,4
9158,0,0
9159,4,4
9160,2,2
9161,4,4
9162,4,4
9163,0,0
9164,0,0
9165,2,2
9166,0,0
9167,0,0
9168,2,2
9169,4,4
9170,3,3
9171,2,2
9172,4,4
9173,4,4
9174,1,1
9175,1,2
9176,1,1
9177,0,0
9178,4,4
9179,2,2
9180,2,2
9181,3,3
9182,2,2
9183,4,4
9184,0,0
9185,3,3
9186,0,0
9187,1,1
9188,2,2
9189,2,2
9190,3,3
9191,0,0
9192,3,3
9193,4,4
9194,0,0
9195,4,4
9196,4,4
9197,4,4
9198,0,0
9199,2,2
9200,4,4
9201,3,3
9202,4,4
9203,0,0
9204,3,3
9205,3,3
9206,1,1
9207,3,3
9208,0,0
9209,3,3
9210,2,2
9211,1,1
9212,2,2
9213,1,1
9214,0,0
9215,4,4
9216,3,3
9217,0,0
9218,4,4
9219,1,1
9220,2,2
9221,0,0
9222,2,2
9223,4,4
9224,2,2
9225,4,4
9226,2,2
9227,3,3
9228,0,0
9229,1,1
9230,1,1
9231,3,3
9232,3,3
9233,2,2
9234,2,2
9235,3,3
9236,4,4
9237,1,1
9238,0,0
9239,1,1
9240,0,0
9241,2,2
9242,0,0
9243,1,1
9244,1,1
9245,3,3
9246,2,2
9247,2,2
9248,1,1
9249,2,2
9250,1,1
9251,4,4
9252,1,1
9253,4,4
9254,3,3
9255,4,4
9256,2,2
9257,1,1
9258,0,0
9259,1,1
9260,4,4
9261,0,0
9262,3,3
9263,4,4
9264,0,0
9265,1,1
9266,3,3
9267,3,3
9268,0,0
9269,2,2
9270,3,3
9271,4,4
9272,3,3
9273,3,3
9274,3,3
9275,1,1
9276,0,0
9277,2,2
9278,1,1
9279,4,4
9280,0,0
9281,3,3
9282,1,1
9283,3,3
9284,1,1
9285,2,2
9286,0,0
9287,3,3
9288,4,4
9289,4,4
9290,0,0
9291,1,1
9292,2,2
9293,3,3
9294,1,1
9295,1,1
9296,4,4
9297,1,1
9298,0,0
9299,3,3
9300,1,1
9301,3,3
9302,1,1
9303,4,4
9304,3,3
9305,4,4
9306,0,0
9307,4,4
9308,1,1
9309,0,0
9310,1,1
9311,1,1
9312,4,4
9313,4,4
9314,1,1
9315,0,0
9316,3,3
9317,4,4
9318,1,1
9319,1,1
9320,3,3
9321,1,1
9322,4,4
9323,4,4
9324,4,4
9325,4,4
9326,2,2
9327,3,3
9328,1,1
9329,2,2
9330,0,0
9331,2,2
9332,3,3
9333,3,3
9334,2,2
9335,0,0
9336,2,2
9337,1,1
9338,3,3
9339,3,3
9340,4,4
9341,4,4
9342,0,0
9343,3,3
9344,2,2
9345,3,3
9346,4,4
9347,3,3
9348,0,0
9349,1,1
9350,2,2
9351,1,1
9352,4,4
9353,2,2
9354,2,2
9355,3,3
9356,1,1
9357,4,4
9358,4,4
9359,3,3
9360,0,0
9361,1,1
9362,1,1
9363,0,0
9364,1,1
9365,4,4
9366,4,4
9367,4,4
9368,0,0
9369,2,2
9370,1,1
9371,2,2
9372,4,4
9373,0,0
9374,1,1
9375,3,3
9376,0,0
9377,4,4
9378,3,4
9379,2,2
9380,4,4
9381,2,2
9382,2,2
9383,3,3
9384,4,4
9385,4,4
9386,4,4
9387,4,4
9388,0,0
9389,0,0
9390,3,3
9391,1,1
9392,3,3
9393,2,2
9394,4,4
9395,4,4
9396,1,1
9397,2,2
9398,4,4
9399,4,4
9400,0,0
9401,1,1
9402,2,2
9403,2,2
9404,2,2
9405,3,3
9406,2,2
9407,3,3
9408,2,2
9409,3,3
9410,3,3
9411,3,3
9412,0,0
9413,1,1
9414,1,1
9415,0,0
9416,2,2
9417,0,0
9418,4,4
9419,4,4
9420,3,3
9421,2,2
9422,4,4
9423,4,4
9424,0,0
9425,4,4
9426,4,4
9427,2,2
9428,3,3
9429,1,1
9430,0,0
9431,4,4
9432,2,2
9433,1,1
9434,2,2
9435,2,2
9436,1,1
9437,3,3
9438,3,3
9439,2,2
9440,4,4
9441,3,3
9442,3,3
9443,1,1
9444,2,2
9445,0,0
9446,2,2
9447,2,2
9448,3,3
9449,3,3
9450,4,4
9451,2,2
9452,1,1
9453,3,3
9454,0,0
9455,4,4
9456,1,1
9457,2,2
9458,4,4
9459,4,4
9460,2,2
9461,4,4
9462,0,0
9463,4,4
9464,0,0
9465,0,0
9466,1,1
9467,1,1
9468,2,2
9469,4,4
9470,4,4
9471,3,3
9472,1,1
9473,4,4
9474,2,2
9475,2,2
9476,3,3
9477,4,4
9478,3,3
9479,0,0
9480,1,1
9481,1,1
9482,0,0
9483,2,2
9484,3,3
9485,1,1
9486,0,0
9487,4,4
9488,3,3
9489,2,2
9490,0,0
9491,2,2
9492,1,1
9493,1,1
9494,4,4
9495,1,1
9496,1,1
9497,3,3
9498,2,2
9499,3,3
9500,1,1
9501,1,1
9502,2,2
9503,0,0
9504,2,2
9505,0,0
9506,1,1
9507,4,4
9508,1,1
9509,4,4
9510,1,1
9511,1,1
9512,0,0
9513,1,1
9514,0,0
9515,2,2
9516,0,0
9517,3,3
9518,0,0
9519,3,3
9520,3,3
9521,2,2
9522,3,3
9523,1,1
9524,3,3
9525,3,3
9526,0,0
9527,0,0
9528,0,0
9529,2,2
9530,4,4
9531,2,2
9532,4,4
9533,2,2
9534,4,4
9535,4,4
9536,1,1
9537,2,2
9538,1,1
9539,2,2
9540,2,2
9541,2,2
9542,0,0
9543,0,0
9544,1,1
9545,1,1
9546,1,1
9547,1,1
9548,2,2
9549,2,2
9550,4,4
9551,4,4
9552,0,0
9553,2,2
9554,3,3
9555,1,1
9556,3,3
9557,2,2
9558,2,2
9559,3,3
9560,1,1
9561,4,4
9562,2,2
9563,0,0
9564,2,2
9565,1,1
9566,4,4
9567,3,3
9568,3,3
9569,1,1
9570,3,3
9571,4,4
9572,0,0
9573,4,4
9574,0,0
9575,3,3
9576,3,3
9577,0,0
9578,2,2
9579,2,2
9580,1,1
9581,0,0
9582,3,3
9583,0,0
9584,2,2
9585,0,0
9586,0,0
9587,2,2
9588,4,4
9589,1,1
9590,1,1
9591,3,3
9592,1,1
9593,2,2
9594,1,1
9595,0,0
9596,1,1
9597,4,4
9598,4,4
9599,4,4
9600,0,0
9601,4,4
9602,4,4
9603,3,3
9604,3,3
9605,4,4
9606,3,3
9607,0,0
9608,0,0
9609,3,3
9610,3,3
9611,0,0
9612,1,1
9613,0,0
9614,0,0
9615,4,4
9616,1,1
9617,0,0
9618,1,1
9619,2,2
9620,3,3
9621,1,1
9622,3,3
9623,0,0
9624,4,4
9625,3,3
9626,2,2
9627,0,0
9628,1,1
9629,4,4
9630,2,2
9631,4,4
9632,1,1
9633,1,1
9634,4,4
9635,4,4
9636,0,0
9637,3,3
9638,2,2
9639,3,3
9640,1,1
9641,4,4
9642,4,4
9643,2,2
9644,1,1
9645,3,3
9646,3,3
9647,4,4
9648,2,2
9649,4,4
9650,1,1
9651,1,1
9652,4,4
9653,4,4
9654,1,1
9655,1,1
9656,4,4
9657,4,4
9658,3,3
9659,3,3
9660,2,2
9661,4,4
9662,1,1
9663,1,1
9664,4,4
9665,0,0
9666,4,4
9667,4,4
9668,4,4
9669,1,1
9670,1,1
9671,0,0
9672,3,3
9673,1,1
9674,3,3
9675,0,0
9676,2,2
9677,4,4
9678,4,4
9679,2,2
9680,3,3
9681,2,2
9682,0,0
9683,4,4
9684,1,1
9685,3,3
9686,3,3
9687,1,1
9688,4,4
9689,2,2
9690,4,4
9691,2,2
9692,4,4
9693,2,2
9694,4,4
9695,0,0
9696,1,1
9697,4,4
9698,4,4
9699,3,3
9700,2,2
9701,0,0
9702,4,4
9703,3,3
9704,1,1
9705,1,1
9706,2,2
9707,2,2
9708,3,3
9709,4,4
9710,2,2
9711,2,2
9712,2,2
9713,4,4
9714,4,4
9715,0,0
9716,1,1
9717,4,4
9718,3,3
9719,2,2
9720,3,3
9721,1,1
9722,0,0
9723,2,2
9724,0,0
9725,1,1
9726,4,4
9727,1,1
9728,1,1
9729,3,3
9730,2,2
9731,3,3
9732,3,3
9733,4,4
9734,1,1
9735,0,0
9736,0,0
9737,4,4
9738,3,3
9739,4,4
9740,4,4
9741,1,1
9742,1,1
9743,1,1
9744,2,2
9745,3,3
9746,0,0
9747,2,2
9748,4,4
9749,4,4
9750,0,0
9751,3,3
9752,3,3
9753,2,2
9754,4,4
9755,1,1
9756,2,2
9757,1,1
9758,3,3
9759,2,2
9760,0,0
9761,0,0
9762,0,0
9763,0,0
9764,4,4
9765,2,2
9766,1,1
9767,1,1
9768,4,4
9769,0,0
9770,1,1
9771,4,4
9772,2,2
9773,2,2
9774,2,2
9775,0,0
9776,1,1
9777,0,0
9778,3,3
9779,2,2
9780,4,4
9781,0,0
9782,4,4
9783,4,4
9784,1,1
9785,4,4
9786,0,0
9787,4,4
9788,4,4
9789,0,0
9790,4,4
9791,0,0
9792,1,1
9793,1,1
9794,0,0
9795,0,0
9796,0,0
9797,1,1
9798,4,4
9799,4,4
9800,1,1
9801,3,3
9802,2,2
9803,1,1
9804,0,0
9805,2,2
9806,1,1
9807,0,0
9808,4,4
9809,2,2
9810,2,2
9811,2,2
9812,3,3
9813,3,3
9814,1,1
9815,3,3
9816,4,4
9817,0,0
9818,1,1
9819,2,2
9820,3,3
9821,2,2
9822,1,1
9823,2,2
9824,1,1
9825,0,0
9826,0,0
9827,2,2
9828,2,2
9829,0,0
9830,2,2
9831,3,3
9832,4,4
9833,3,3
9834,0,0
9835,1,1
9836,2,2
9837,1,1
9838,1,1
9839,4,4
9840,3,3
9841,3,3
9842,2,2
9843,3,3
9844,3,3
9845,4,4
9846,0,0
9847,1,1
9848,1,1
9849,2,2
9850,1,1
9851,1,1
9852,2,2
9853,1,1
9854,3,3
9855,2,2
9856,2,2
9857,1,1
9858,4,4
9859,3,3
9860,4,4
9861,1,1
9862,1,1
9863,1,1
9864,2,2
9865,4,4
9866,0,0
9867,1,1
9868,2,2
9869,2,2
9870,4,4
9871,4,4
9872,4,4
9873,1,1
9874,1,1
9875,1,1
9876,3,3
9877,0,0
9878,3,3
9879,4,4
9880,1,1
9881,3,3
9882,2,2
9883,4,4
9884,0,0
9885,4,4
9886,1,1
9887,2,2
9888,3,3
9889,4,4
9890,1,1
9891,3,3
9892,1,1
9893,1,1
9894,4,4
9895,1,1
9896,4,4
9897,1,1
9898,0,0
9899,1,1
9900,4,4
9901,3,3
9902,3,3
9903,4,4
9904,3,3
9905,4,4
9906,2,2
9907,0,0
9908,4,4
9909,0,0
9910,1,1
9911,4,4
9912,0,0
9913,3,3
9914,1,1
9915,0,0
9916,3,3
9917,1,1
9918,1,1
9919,0,0
9920,3,3
9921,2,2
9922,4,4
9923,3,3
9924,3,3
9925,4,4
9926,2,2
9927,4,4
9928,1,1
9929,2,2
9930,3,3
9931,1,1
9932,2,2
9933,1,1
9934,3,3
9935,4,4
9936,1,1
9937,4,4
9938,1,1
9939,1,1
9940,3,3
9941,4,4
9942,2,2
9943,4,4
9944,4,4
9945,2,2
9946,2,2
9947,4,4
9948,0,0
9949,2,2
9950,3,3
9951,2,2
9952,3,3
9953,2,2
9954,0,0
9955,1,1
9956,0,0
9957,2,2
9958,2,2
9959,1,1
9960,1,1
9961,0,0
9962,4,4
9963,3,3
9964,3,3
9965,4,4
9966,2,2
9967,0,0
9968,0,0
9969,0,0
9970,3,3
9971,2,2
9972,0,0
9973,0,0
9974,3,3
9975,3,3
9976,1,1
9977,3,3
9978,3,3
9979,1,1
9980,3,3
9981,3,3
9982,0,0
9983,2,2
9984,0,0
9985,0,0
9986,2,2
9987,1,1
9988,4,4
9989,0,0
9990,0,0
9991,3,3
9992,2,2
9993,0,0
9994,1,1
9995,4,4
9996,0,0
9997,2,2
9998,0,0
9999,2,2
10000,0,0
10001,4,4
10002,2,2
10003,3,3
10004,1,1
10005,4,4
10006,1,1
10007,4,4
10008,0,0
10009,2,2
10010,2,2
10011,2,2
10012,1,1
10013,4,4
10014,1,1
10015,4,4
10016,2,2
10017,3,3
10018,4,4
10019,4,4
10020,4,4
10021,0,0
10022,0,0
10023,1,1
10024,1,1
10025,1,1
10026,4,4
10027,0,0
10028,4,4
10029,3,3
10030,4,4
10031,1,1
10032,0,0
10033,0,0
10034,2,2
10035,3,3
10036,0,0
10037,2,2
10038,4,4
10039,4,4
10040,2,2
10041,1,1
10042,1,1
10043,1,1
10044,3,3
10045,4,4
10046,3,3
10047,0,0
10048,4,4
10049,2,2
10050,0,0
10051,4,4
10052,2,2
10053,1,1
10054,2,2
10055,2,2
10056,4,4
10057,3,3
10058,3,3
10059,4,4
10060,0,0
10061,3,3
10062,0,0
10063,0,0
10064,1,1
10065,4,4
10066,0,0
10067,1,1
10068,2,2
10069,0,0
10070,4,4
10071,1,1
10072,0,0
10073,0,0
10074,0,0
10075,0,0
10076,2,2
10077,0,0
10078,4,4
10079,1,1
10080,0,0
10081,1,1
10082,2,2
10083,3,3
10084,4,4
10085,2,2
10086,3,2
10087,0,0
10088,0,0
10089,3,3
10090,0,0
10091,3,3
10092,2,3
10093,0,0
10094,4,4
10095,0,0
10096,0,0
10097,4,4
10098,4,4
10099,0,0
10100,4,4
10101,2,2
10102,0,0
10103,4,4
10104,3,3
10105,2,2
10106,2,2
10107,4,4
10108,0,0
10109,2,2
10110,2,2
10111,4,4
10112,4,4
10113,4,4
10114,4,4
10115,3,3
10116,2,2
10117,4,4
10118,1,1
10119,3,3
10120,0,0
10121,1,1
10122,2,2
10123,4,4
10124,3,3
10125,4,4
10126,1,1
10127,2,2
10128,0,0
10129,1,1
10130,1,1
10131,2,2
10132,4,4
10133,4,4
10134,2,2
10135,3,3
10136,1,1
