id,distance,height,landings,number,pack,age,usage,weight,item,volume,width,max,power,size,target,density,region-RE-0,region-RE-1,region-RE-10,region-RE-11,region-RE-2,region-RE-3,region-RE-4,region-RE-5,region-RE-6,region-RE-7,region-RE-8,region-RE-9,region-RE-A,region-RE-B,region-RE-C,region-RE-D,region-RE-E,region-RE-F
116,5661,15947.0229,28264.10903,32490.67029,24309.7313,29609.188,26943.797560000003,3784,17,38692,23664.625,10458,7438,1117,-7.5114235477189615,0.09779799441745064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,6572,3916.5044,36693.604210000005,39010.809219999996,26142.7315,22820.1338,22796.848840000002,3229,12,48226,25962.395,18632,18098,1418,3.1199277208297573,0.06695558412474599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,4287,11619.5067,36363.13684,23514.45307,51471.4152,44677.1156,35475.67349,4523,17,48043,17984.777,629,9091,1372,-8.198537110300313,0.09414482859105384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,4634,11826.0959,32932.32137,59945.46035,66962.0959,23090.5643,11557.216209999999,1588,16,45822,,25503,15418,1264,-18.94266447430852,0.0346558421718825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,6246,3055.454,24382.12526,23574.50435,44257.8732,44850.3503,41298.35982,2666,13,52567,,11476,16964,1603,18.55382167707623,0.05071622881275325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3718,17560.9405,27819.40791,41548.12008,19875.2236,43619.3799,39537.04791,4046,0,50539,,1910,15341,901,-15.766116877237598,0.08005698569421635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3618,18344.7685,10068.84788,54090.31827999999,32067.3349,61230.0774,32719.83893,1459,1,75198,27431.961,30825,17218,1098,52.083960355760034,0.019402111758291443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,4279,10361.9463,13596.95849,47936.15955,44072.0513,21132.4306,40442.69026,4779,13,56202,29149.167,16335,22197,1157,8.244854331502815,0.08503256111882139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,6872,1515.2837,29159.41707,45760.94809,10843.6477,44546.5585,52994.71561,1751,2,60313,33589.029,12314,26208,1430,56.790144975976546,0.029031883673503223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,5342,5962.5873,16241.702919999998,6983.340279999999,31487.4418,52506.7792,21880.64462,4139,10,35712,35136.105,24746,20031,1215,-9.281464275027414,0.11589941756272401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,4904,17820.731,2340.9503600000003,49279.44333,26099.8488,33765.3056,19662.04391,4024,3,46749,25310.778,7443,18765,1129,4.12500835816381,0.08607670752315558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3512,5309.7257,8188.39832,55613.782060000005,51503.6243,25566.1799,25404.952830000002,3300,4,2349,33029.379,15814,12362,1142,-34.75518520177755,1.40485312899106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,7330,10629.9765,9335.32012,3436.6300899999997,37271.1906,44036.6813,35110.205989999995,1067,12,45688,27583.081000000002,839,11510,1342,-7.404850840882012,0.023354053580808967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129,5125,16117.31,8668.005809999999,6865.85505,61293.2039,14837.9075,31573.32075,2190,7,24324,22306.839,31919,18587,837,-78.70948301650195,0.09003453379378391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4437,11201.6776,33236.0162,23874.769659999998,42878.3796,29840.3003,43235.53079,1277,15,56624,25677.468999999997,3616,20151,1155,5.680292496602219,0.02255227465385702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,8306,4215.8523,32237.88109,5157.98099,49183.5415,44572.3955,36148.96462,4934,3,61137,25661.997000000003,12866,16070,1297,14.498296453081965,0.08070399267219523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132,5736,6624.4614,37920.22732,42096.0518,43346.0615,33650.8162,14920.450190000001,1435,13,24025,22319.417999999998,9761,19539,1026,-48.14901850164927,0.059729448491155045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,5776,10057.9676,36120.59973,20681.83326,31900.6172,16826.806,22251.79308,2078,7,55918,22842.075,10823,13106,1266,-12.313982857481037,0.03716155799563647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3989,10832.8687,2127.57407,46800.49843,49956.3511,40614.8074,29422.27415,720,15,34435,446.0,25881,11583,893,-89.49107111956938,0.0209089589080877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,5977,15851.2756,34504.346560000005,2873.5783300000003,36103.0802,32546.7226,22065.64295,4823,2,69943,,26661,21350,962,42.02917639306555,0.06895615000786355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,5320,2187.843,44004.85776,40716.67431,52427.6625,37617.3174,40794.624019999996,3067,11,23675,28864.706000000002,26783,18992,1241,-10.505608656050912,0.12954593453009502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,3070,12841.073999999999,34635.41156,2303.59578,38316.2714,20300.321,34455.01385,3887,10,51258,27376.444,33373,16392,1334,9.368224427951494,0.0758320652385969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,4743,3490.7371,8940.808809999999,52022.53078,64645.8046,24650.7079,28669.10695,740,12,70737,,23536,18510,1342,4.652283756622472,0.010461286172724318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,4724,8426.3537,15268.09369,38157.16496,35048.3189,33434.6423,29772.697119999997,3774,3,81745,37327.589,19427,12799,1358,81.68637432728956,0.04616796134320142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,4085,18542.0581,34621.59801,33910.77022,12084.0671,61283.6189,38176.65294,2329,19,66145,27656.423,1099,18107,924,38.25181287592334,0.03521052233728929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,5011,7835.5115,34242.70962,44091.94211,62439.2002,32637.0023,34777.88653,4307,19,44909,23453.017999999996,21377,9191,1878,17.711974776355305,0.09590505243937741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142,4409,6473.344,8258.0067,55976.00223,19193.0939,22806.8554,30448.804969999997,3200,13,41544,20829.621,25691,11325,1590,-85.13202285603562,0.0770267668014635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,5097,18112.1975,26224.29191,11733.38717,45104.975,34034.371,18527.77474,2746,3,53515,32141.28,11820,11752,1074,3.91382258209481,0.0513127160609175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3996,16402.552,15193.995490000001,23504.52143,34777.2902,29731.9362,37389.25758,3385,1,59960,23823.159,1459,12847,1041,-20.08113829470449,0.056454302868579054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,6865,8782.5674,44073.523369999995,47721.37882,50420.1282,18774.0351,40948.75252,595,16,27739,18464.473,2403,18127,1240,-27.94396989417726,0.021449944121994306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,5619,6857.6565,37993.79033,57615.66993,49903.21,18593.1166,36423.54955,500,14,55891,15912.611,10178,6927,1582,-21.555011573170837,0.00894598414771609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,3299,9289.5279,41658.97635,9842.78685,49372.562000000005,61653.8327,34858.92366,4825,13,50083,31181.172000000002,26390,15995,1178,28.330176669086583,0.09634007547471198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148,4005,7552.0993,15113.23379,42787.207539999996,30580.5492,32060.5189,24607.29667,4036,18,32769,20331.819,33293,22223,1497,12.14377415699137,0.12316518660929537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,7363,14528.7968,14904.43695,53789.76234,47003.9903,33152.9861,33496.10872,2559,5,56437,24114.955,32061,15701,1189,20.63264103413021,0.04534259439729255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,3880,5722.8533,35744.79408,18577.31828,23715.1934,35386.9873,41665.43054,3433,7,44370,,8525,8728,1213,-3.3347931632627468,0.0773720982645932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,6907,10056.0471,36863.03217,35992.65183,28043.8103,31766.0356,17690.98076,625,8,21402,23474.712000000003,6075,11194,1145,-47.860134771824036,0.02920287823567891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,5279,10886.1918,17974.9518,22805.2618,56505.4691,25630.2627,6567.90349,930,9,35867,30913.603,431,24757,1516,-17.622037512995753,0.02592912705272256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,4236,1685.44,27356.84318,26263.200569999997,27033.6617,46117.3571,29788.95654,706,1,66066,15001.163,12645,10446,1870,-146.98291793017177,0.01068628341355614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154,6154,2584.8854,21799.86807,10974.890959999999,49033.2695,24782.4862,34210.75892,1804,14,47384,34550.633,34398,12503,1354,-3.7310060148003945,0.03807192301198717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,4346,15347.0199,34007.75795,49320.37104,57680.3302,34237.5262,19917.33367,2008,19,35643,,34284,14726,1598,10.723219828235646,0.05633644754930842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,5727,8188.8956,8785.42993,44520.55013,23332.8278,21614.8129,43684.90838,1892,8,35651,12693.258,7994,22893,1629,-6.725017892725344,0.05307004011107683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,5257,10365.0196,41074.089439999996,17498.641509999998,30047.0809,28837.7214,29733.026869999998,3926,8,55868,37636.252,13717,13980,1208,98.29207040548894,0.07027278585236629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158,5748,14146.8549,33172.39864,15944.32661,34871.1301,42506.8122,40153.75671,2866,10,26373,17781.515,20121,7815,1202,-19.5136271911858,0.10867174762067265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,5409,14017.8234,19145.23344,12919.3504,37191.2583,48592.0134,16134.495340000001,581,2,42577,26824.415,32293,13848,1360,10.190773430999755,0.013645865138455034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,4413,16761.519,16229.4465,40321.556489999995,33296.059,25970.856,32261.194760000002,777,10,34814,22822.679,32415,7133,1625,-2.481360181580138,0.022318607456770265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,2773,2893.7404,30725.27343,42513.56589,30551.8716,45072.8088,24520.856659999998,1159,8,56086,16977.255,5290,14941,1282,-39.80829336739044,0.020664693506400884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3284,1484.3044,17349.61736,21234.59511,25864.6563,21268.6432,37454.38556,2400,15,39223,24558.884,12989,12723,1447,-20.056241393241336,0.061188588328276776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,5426,17861.5505,13580.80625,23548.68581,49793.0952,45914.8938,31704.16552,845,4,51788,31314.38,31597,9170,1389,49.93980642133865,0.016316521201822816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,5592,11612.8037,18335.2313,53695.35695,43988.2334,41539.3333,22424.7165,3728,3,59029,34390.022000000004,7408,10839,1203,3.417054721359207,0.06315539819410798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,5106,12476.1258,43849.87256,10204.77759,29479.1579,38758.4336,34977.85546,4078,3,13574,35740.885,10293,27251,1726,53.51217366629598,0.30042728746132313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,3800,16863.5663,22172.12442,35633.62461,16240.3196,27184.8482,28029.85789,2786,13,52916,,15124,16946,1670,49.61666303091111,0.052649482198200925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,4420,5931.4786,35787.26376,31062.88638,16030.306,22243.6004,22390.928069999998,3347,15,72961,36542.239,2549,15639,1432,28.766293261729174,0.04587382300132948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,8148,18034.0324,7090.3949299999995,31805.705169999997,32136.3372,27041.6435,19384.604069999998,3181,4,42242,,30844,15500,1097,10.03735472958966,0.07530419961176081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169,5712,2345.7777,5107.7442200000005,33061.765419999996,33291.1752,41500.572,36352.84876,1933,6,70544,14095.643,7038,9166,1513,-23.862834990661774,0.027401338171921072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,8495,17297.1522,23306.70806,12863.77909,37176.0111,49600.6828,42521.424680000004,3675,18,52312,13502.528999999999,5414,12064,2172,54.6338398947669,0.07025156751796911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6012,3555.9406,17731.94799,8177.036359999999,31040.1972,42854.1032,9497.713759999999,2826,1,44946,16876.488999999998,15085,8829,1311,-58.655833945892994,0.06287545054064878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172,3714,1134.1869,36566.95642,55143.49019,51619.6702,30440.2035,41767.533789999994,729,2,64450,40457.331,34095,6772,1298,21.32489617663449,0.011311093871217998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173,2429,9512.426,44147.39738,47524.90704,38660.6467,43635.1998,15578.4013,2138,10,31126,23201.502,26543,19504,910,-34.580610771199105,0.06868855619096575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,3944,8157.0805,43601.238260000006,59093.03392,49919.0061,16031.1077,12409.80773,1135,8,20627,28626.217999999997,21219,7457,1414,-37.10211094638721,0.05502496727590052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,4908,16980.9237,17635.89931,2354.33893,32189.1858,47473.6712,33007.67631,1819,13,24596,37101.987,8832,14809,1551,33.36155922176205,0.07395511465278908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
176,4820,1846.4658,35672.54434,48056.426230000005,34066.9433,29015.0715,31077.606310000003,2120,4,37313,17340.648999999998,27560,16700,1557,-16.077907376839633,0.05681665907324525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,4974,16818.761000000002,10567.26141,5045.250370000001,53957.7926,13183.1695,32434.22378,2121,14,56631,33160.482,28947,21898,1252,2.130748612955763,0.03745298511416009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6102,4239.5856,18766.46131,37671.932069999995,37366.1513,22754.5314,28247.669830000003,2925,0,39881,17074.942,13141,16507,1311,-19.328190685430773,0.07334319600812417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179,7394,6130.191,28875.539060000003,9069.281140000001,53203.0284,50669.3873,17065.493159999998,2497,8,40894,25413.159,7258,12148,1134,-49.87302673893308,0.06106030224482809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,3120,1115.7058,1018.70211,9822.27608,49701.1658,38449.5602,29491.36827,1952,18,33719,22889.192000000003,19522,17195,1204,-46.94373340835558,0.0578902102672084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,6595,4689.1319,19277.61118,56455.36175,45936.537000000004,50290.9709,46335.84563,1099,17,34542,24014.936,22701,6457,1719,9.59831768587726,0.03181633952868971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,6751,10325.9683,38579.42605,7201.177540000001,53710.8622,54511.0806,38312.4258,707,18,48323,22978.32,34325,15435,1300,25.782742047267604,0.014630714152680918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,5702,4195.2424,30504.581060000004,56641.71422,39145.8443,25060.8593,46159.022039999996,1462,14,50581,26123.791,11894,12397,1129,-15.259845021217213,0.02890413396334592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,4064,6896.2807,29679.07692,44721.242210000004,39998.4593,16357.8201,34677.537319999996,3606,19,60762,22562.932,29034,12040,1700,16.8234305658588,0.059346301965043945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,6020,10253.5147,4636.91569,35810.33213,68701.5209,20431.0781,29073.761410000003,2840,11,61664,24387.887000000002,24588,25214,1661,72.75773893985726,0.04605604566683965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,6305,7089.932,36437.910789999994,27974.683210000003,50018.2267,25622.0672,44528.14545,1889,16,41025,29536.405,25062,16359,1269,8.311983075908806,0.04604509445460085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,4530,17587.6363,4528.99181,33966.07473,33871.8769,31304.2825,38868.373589999996,1565,19,79173,26365.664,24264,15768,1763,67.54951726789236,0.019766839705455144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,4224,4104.4414,44270.623680000004,24528.075419999997,47115.057,46449.657,31246.21426,2435,7,65033,11130.403,12022,17237,1079,-14.016697368133759,0.0374425291774945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,4046,4739.4559,38372.693,22599.90831,27646.3289,27355.4001,38885.761060000004,1383,16,31871,28698.792999999998,21509,22127,1399,11.707841445826896,0.04339368077562675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,5378,15127.51,30763.76608,3909.67977,48500.4955,42050.6598,32669.0504,2190,3,54796,,25891,19110,1686,55.70161026504696,0.03996642090663552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6205,3966.886,26350.308409999998,19455.29163,34471.638999999996,19526.4049,27657.555760000003,2010,3,62013,21273.203999999998,28365,12293,1390,25.541844538311786,0.03241255865705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,5674,7994.8613,9689.29208,4399.00651,62119.4196,35902.7262,19924.1655,2008,9,67354,28354.061,29870,16905,1482,4.73991029871748,0.029812631766487515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,6555,10407.016,28923.26474,22108.98091,29077.6469,34821.9176,26145.677000000003,2782,8,35628,36794.205,11045,11768,1300,-4.040280653622813,0.0780846525204895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,7496,10902.2485,37318.32393,54389.89008,44143.6147,26581.9568,37755.34544,1357,16,42277,36534.38,33779,22014,1533,47.077437485910174,0.032097830971923265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195,5173,2501.6774,30090.01943,34756.54495,42156.2313,54666.265,30120.8971,2185,4,27839,17063.727,26352,9073,1398,353.53355579242674,0.07848701461977801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,4449,3385.2293,42983.54919,34694.166619999996,60625.831,19043.9213,15784.912380000002,445,13,40414,13554.692,1998,22209,1335,-45.139269108345225,0.011011035779680309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197,4470,7822.6796,24123.839819999997,48324.468689999994,37548.2642,34356.0411,46238.99351,2860,6,73491,,16750,13206,1239,-1.7972516630178883,0.03891632989073492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,6253,12525.9508,37623.10677,32263.546589999998,29382.8135,40349.4626,15437.90786,3912,12,66205,,4121,17404,1161,-4.299560309674764,0.059089192659164715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,6447,16593.5415,37383.34827,26696.10653,45302.8917,39438.7363,26010.11262,641,9,44721,29222.155,10023,18440,1857,32.17983994396498,0.014333310972473782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,6761,17520.3808,23150.007830000002,60228.06526,28337.4582,50916.3591,33045.098289999994,2016,1,50616,30837.652000000002,25150,19273,1257,40.53385834022003,0.03982930298719772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201,3795,16176.5459,5761.02673,54130.07892000001,53332.9292,36164.7991,20557.943059999998,2149,15,47132,31491.102000000003,18835,9464,862,-26.19471618092441,0.045595349231944325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,4483,14351.1515,6119.73646,16773.18105,43825.8109,25673.7071,36993.25472,2560,13,48160,20907.603,3799,18262,1271,-12.884350904377813,0.053156146179401995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
203,5866,14219.5734,3131.88928,1401.93426,46921.7888,39297.2141,9980.21954,4054,17,61819,33101.795,18918,13358,1255,2.616518972616944,0.0655785438133907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
204,6668,6747.6704,7127.886990000001,20197.604180000002,41714.4974,59754.8165,15687.50785,756,2,37867,10387.91,6735,12702,852,-74.07000288757969,0.01996461298756173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,5314,15251.9298,10659.00061,19831.88561,26980.0992,34842.9852,38810.42594,1404,11,55734,29595.277000000002,25564,9992,916,-1.4423180201681896,0.025191086231025946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206,7793,12258.4483,31637.0086,54159.44245,25595.7748,38796.4247,20473.99244,1222,18,25102,25930.251,3246,18651,1287,-9.219583343906287,0.04868137996972353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,2490,3058.6006,21242.331290000002,1069.3221199999998,42211.8365,55666.3799,36986.59216,1194,13,49767,33547.427,26047,16767,1138,7.1390918784784985,0.02399180179637109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,4976,2308.8532,11046.226999999999,32383.24491,12845.4994,29339.9162,18046.47205,2627,1,23578,20615.528000000002,8898,15259,1840,-24.475878527358716,0.11141742302146068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,5251,17222.0172,38225.54842,13186.93951,61517.3969,19335.3923,3240.3068,2147,11,57408,34094.083,22885,17511,1593,22.74265907302612,0.03739896878483835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,3392,15155.8758,10487.62045,2286.9745,35363.3944,21864.9016,52849.669969999995,1496,9,55123,15945.981000000002,9679,16792,1174,-5.306727733190857,0.027139306641510805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,4375,13928.1108,14255.023819999999,12921.94102,40707.8849,41024.5534,18811.78783,4424,0,47046,37232.084,34525,8561,1433,6.132013473971119,0.09403562470773286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,4703,5785.5602,10212.34158,37333.50271,51114.2689,29477.0048,23491.18778,3597,17,67223,,31350,22106,668,-5.7117686167521615,0.05350847180280559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,5535,6343.0109,5753.88138,34649.46138,34615.3368,49485.9484,40762.86625,3831,8,60754,29850.741,7527,8907,1449,4.175678517039044,0.06305757645587122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214,3288,6512.8899,27551.36077,42204.742210000004,60114.3449,52674.2156,37367.45988,3633,6,20499,28218.942000000003,15669,13267,1195,-28.89889933097843,0.17722815747109616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215,4516,11207.1715,34516.060339999996,57096.745879999995,67593.8963,42494.2476,27937.93188,2082,14,45033,32093.895,32099,14329,1055,-12.931682044540052,0.04623276264073013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,4237,2697.9333,3478.3479899999998,35291.95282,30586.7456,25125.1431,33994.92601,661,17,29091,45451.0,1221,13877,1413,-11.839100031697118,0.022721803994362518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,4166,13180.0854,17728.00761,39407.74927,26333.8724,48123.0344,25735.92342,3093,9,34226,20118.397,21980,16028,1312,-17.068946662228953,0.09036989423245485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,5949,17350.7274,40843.978039999995,58399.5481,37790.7395,30239.7846,27946.011489999997,3462,18,61249,30238.386000000002,9997,13630,1566,50.543236356835784,0.056523371810152004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
219,6562,18623.8007,19510.77819,49944.12105,49108.3658,41462.1995,33625.45023,1283,19,39693,23732.405,10888,17876,1619,32.42000764213438,0.032323079636207896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,7613,2030.6328,27076.03412,38250.47035,39621.9175,46141.4616,24815.08325,3113,17,51651,31053.09,30352,20201,1096,-4.524820538423954,0.0602698882887069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,6264,3386.3363,37041.988339999996,6901.36894,20432.3656,47086.2175,45257.6622,4676,16,26970,21757.47,10653,12310,898,-29.438155989842944,0.17337782721542455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,5375,9382.827,7272.904159999999,56772.00244,69756.9353,35483.7508,37066.19382,3744,17,70197,22576.714,26047,23371,1675,37.23506064359889,0.0533356126330185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,4943,5509.7382,17963.091809999998,38643.38204,41331.7161,39042.9816,12450.107979999999,4095,2,14907,25174.575,799,9124,1398,-47.89321369797704,0.2747031595894546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,7945,11924.6258,31699.86333,58245.57344,38001.0983,27907.6072,23884.70319,1855,11,54481,34373.748,15962,11508,1254,7.493097397285918,0.034048567390466404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,5310,14567.9007,16881.88222,13707.115780000002,32860.3177,38524.8284,6998.330620000001,4792,2,55842,39851.154,15137,13336,1730,40.67190401936824,0.0858135453601232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
